589,1582734815-1363,https://www.debate.org/opinions/is-abortion-wrong,"I always here, it you are against abortion, your against women! Well, as a women I can tell you that no, if anything you are for women is you are against abortion. Actually you are for life and humans in general if you are pro-lifers. People say that the ""thing"" inside women when they are pregnant is not a child. They call the baby a ""thing"" because they know that once they acknowledge that the life inside a women's womb is in fact a baby, their argument is gone. Killing an innocent life is wrong. Period. You can try to spin it in whatever way you want to but the truth is it is wrong. Even worse is that life cannot speak or do anything to defend itself. Women who are confused and scared during their early pregnancy weeks are told by many people, such as the employees at planned parenthood, that its okay to go through with an abortion because it is their ""choice"". They leave out the part of the trauma that a mother experiences after she has gone through with the abortion and realizes that she ""chose"" to murder her own child. The statement, ""Pro choice is prow omen"" is false in . I would like to direct this next point to all people who are debating which side they want to take, pro life or pro choice. If you have children, think to yourself, would you want someone to try to justify killing them? For those who don't have children, look at all the people in your life, if their mother decided to have an abortion would you be the same person without that particular person? Every life is important, don't take it for granted.","repeat after me, that is A B-A-B-Y!!!",against,[16]
74,1582733989-611,https://www.debate.org/opinions/should-abortion-be-legal,"""Abortion is okay. Its the women's rights to do what they want with their body."" If females have the rights to their bodies then why are female babies dying with no option? Don't they have a right too? Babies shouldn't be dying just so women can live how they wish.",Abortion should not be legal.,against,[7]
2163,1582735052-2458,https://www.debate.org/opinions/is-abortion-wrong,"This much is true for anyone who is going to talk about abortion. The question is, ""Is this an acceptable course of action?"". I would say yes. This is because a child (from a newborn to around a 10 year old) is an entirely dependent being. They depend on a parental figure to survive. This means that they are subject to that which they depend on because they do not have a choice in the matter. In other words, they lack the power to be self sustaining thus they are entirely dependent on the willingness of others to keep them alive. In my opinion I would also venture to say that infanticide (while there are much better options for the child) is even permissible depending on the context.",Abortion is the ending of a life.,for,[2]
1769,1582734972-1972,https://www.debate.org/opinions/should-abortion-be-illegal,"I don't think half of you understand what ""living"" really is?
Let me ask you if a man's heart stops beating, should a firefighter try and resuscitate the man? After all, the man is dead, correct? No.
Someone is confirmed dead when they have no more brain activity. Which is exactly why when someones' heart stops, they try and get it pumping again because they are not dead yet.
Another example of this would be someone in a coma. They feel nothing, taste nothing, and can't even BREATHE on their own. Therefore, they are technically not alive, however not dead either because they are being supported. Without that support, however, they would be dead. That is why euthanasia exists.
The ""baby"" in the woman's womb is not alive within the legal time that abortions are available at regular abortion clinics. Therefore, it should be legal. Especially since the person who is alive should have full access to do what they want with their body. No one has the right to tell another what to do with their body. Men have sex all the time and have no consequences. Women should not be forced to give birth to a child if they do not want to.","The ""baby"" Is Not Alive",for,[2]
2551,1580225173-127,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"Abortion should be illegal and wemon should be given the death penalty for murdering their child. Also people who are pro abortionist should be arrested for ""incitement"" to commit   murder. 

I was reading yesterday about how Texas is trying to make it illegal for wemon to abort there babies and I   applaud them for it. 


At the end of they day wemon are lazy do not w a nd to t a me responsibility for their actions. If they want to have sex without taking precautions like getting their tubes tied they have to accept the responsibility that could entail, If they don't then they should be sterilized.",They are committing murder,against,[25]
1741,1582734972-2075,https://www.debate.org/opinions/should-abortion-be-illegal,"Many people think that because I was adopted I should be pro-life because I could have been aborted, but I remain pro-choice because I would never have known about my life if I was. If it would have made my biological mother happier, then ultimately it would be fine with me because it's her body that was holding me and her life that would have been altered if she kept me. Although adoption is a choice, there are thousands of children out there without any parents, still waiting to get adopted, and some are very unhappy because of it. I'm aware of the consequences that can come with abortion, but keeping the baby/having the baby adopted isn't for everyone, just like abortion isn't either.","Her body, her choice",for,[11]
2328,1582735052-2609,https://www.debate.org/opinions/is-abortion-wrong,"So you're against abortion? Well if you eat eggs. You eat abortions. 
Saying that abortion is bad is very bold to say. I mean, would you consider yourself to be an abortion? Well of course not, you're alive aren't you? The abortion isn't really alive. Not to be cold, but honestly, if it were out in the real world, and breathing air, out freely, and then you stabbed it in the throat? Yes I think that's called murder.

That's all folks.",Abortion is bad? Look at what you eat.,for,[3]
2496,1580225173-113,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"You do not have a right to do something which because of its legalization is creating gigantic (not just tiny) ripple effects in our society that could spell catastrophe. It's not legal abortion that's the problem so much as the arguments pro-choice people make. Arguments pro-choice people often without them even thinking about it imply that if you are abused/neglected, disabled, or even just a foster kid that therefore your life is completely worthless and you should've been aborted. That is not only extremely offensive but it gives credence to eugenicism and risks sending our society towards such an outcome. Saying things like ""how many children have you adopted?"" sends a message that if you weren't adopted, if you grew up in foster care that you are worthless and should have been aborted. It sends a further message that death is better than even the smallest of sufferings. Look at depression and suicide rates in society today. It is because of your rhetoric! Stop that sort of rhetoric, point out the societal pitfalls of making such arguments and emphasize arguments about bodily autonomy for the mother instead and I may become pro-choice again but just out of the sheer fact of what your argumentation has done to our society I must be pro-life!","It Depends But In Light of the full effects of the public policy including the effects of rhetoric to defend it, so right now NO",against,[7]
212,1582733989-580,https://www.debate.org/opinions/should-abortion-be-legal,Its wrong to kill a innocent person no matter whether its fully developed or not it is still a human being ... Why would you want to kill your own baby .... It Is murder no matter what NOONE says..That is Your baby ... A baby boy or baby girl should not be murdered whether the mother is ready or not,Its wrong to murder a baby,against,[16]
252,1582733949-486,https://www.debate.org/opinions/is-abortion-moral,"Even those who argue with ""scientific facts"" to back up their pro-abort agenda can no deny that the heart of a human fetus begins to beat at approximately 18 days post conception.
It does not matter how small the fetus is, it does not matter how it got there. Beating hearts are pretty hard to deny. Why is a person declared dead when their heart stops and yet not considered alive when it begins to beat?
That fetus is a developing HUMAN. A baby. An innocent life.
Stopping it's heart beat because you so desire to is killing in cold blood. 
If an unborn baby is killed in a car crash, the person is charged with vehicular manslaughter. So what difference does the cause of death make?
Vehicular accident or abortion, it's still the death of a baby.
If you can be charged for an accident, ending the life of a developing human on purpose should be cause for even more sever charges.",Stopping a human heart is murder no matter how you look at it.,against,[16]
904,1582734700-924,https://www.debate.org/opinions/should-abortion-be-illegal,"In the hard cases of rape, one must understand that the baby is not the aggressor, the rapist is the aggressor.   The baby is as much of a victim as the mother, and under no circumstances should the baby be killed. Some pro-choice advocates say that abortion helps relieve the emotional trauma. In reality, abortion will never take away the fact that you have been raped. Plus, you know what's weird? Most pro-choice advocates are also against death penalty of rapists. So why would you not support the killing of the person who inflicted the rape, but you are in favor of killing the innocent product? Makes you think doesn't it....",The Hard Cases,against,[16]
1642,1582733669-20,https://www.debate.org/opinions/should-i-get-an-abortion,"Honey, Don’t have a baby if you can’t keep it or don’t want it. But it’s all up to you. The baby’s soul will just move on or wait till you’re ready if you do, And if you don’t that’s absolutely fine too! Giving the baby away for adoption is traumatizing for the mother and leaves many more children without homes.","Your choice alone, Nobody should decide for you",for,[2]
1784,1582735067-2719,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"Abortion is misidentified as a moral issue when it is really an individual matter. There is a considerable amount of ambiguity to it. Some of the people who have abortions are underage girls who are not ready to be a mother yet, so the wrong thing would be to forcibly prevent them from having an abortion and leave them to deal with the consequences of keeping the baby.",Abortion is not black-and-white,for,[2]
454,1582734700-887,https://www.debate.org/opinions/should-abortion-be-illegal,You can give the child for adoption.Abortion isn't the only option you have. Just because you don´t want him doesn't mean he has to die. How would you feel knowing that a child you had you killed because of your decision. Think safe about what you are going to do.,Every life matters,against,[16]
1829,1582734972-2171,https://www.debate.org/opinions/should-abortion-be-illegal,"The mother should be the one to make the choice either to keep the fetus or abort it. If the mother does not want this fetus then it is her right to choose. If she can not afford the inborn child or it could harm her own life, it is still her right to choose. And i get all you pro lifers out there saying it against gods will, yeah well good for you, don't get an abortion. But there are many other religions that don't believe in the Christian god. So you cant go around saying its agains gods will to people who believe in other stuff. Or maybe those mothers are christan but still they can abort if they want to. It's their privacy so leave it to them",It's the mothers own choice to make,for,[2]
2393,1582734972-2095,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion is bad because it denied a child rights to life and under the human rights law, every child have the right to life so why abuse such rights when you were given yours at the time of your birth? Lets give every child their rights no to it!!!1 k",Abortion is bad,against,[16]
241,1582733989-527,https://www.debate.org/opinions/should-abortion-be-legal,"The deliberate termination of a human pregnancy ,most often preformed during the first 28 weeks of pregnancy 

what ; what 

The deliberate termination of a human 
termination as in killing 
But killing people is not legal at all 
but fore babies   it   fine
so killing babies   is fine not a problem at all 
so now killing people is fine 
and   did you know   in abortion babies fell   all of the pain of being killed because of one dishion",Babies mater too,against,[16]
2053,1582734972-2143,https://www.debate.org/opinions/should-abortion-be-illegal,"A fetus is a living thing, however if a woman can't make a good life for the child after it is born due to poverty, disease, or some other reason, is it worth the child being born? The child may have to live its life knowing that his or her mother and/or father did not want them.",It is a choice.,for,[11]
182,1582733989-685,https://www.debate.org/opinions/should-abortion-be-legal,"For some reason people need high and lofty reasons not to kill children.   Maybe I'm just a dreamer, but a world where children are not ripped apart in the womb and killed in the very place that should be safest seems like a decent place.   Maybe I'm just a crazy idealist.",Because killing children is sad,against,[16]
2100,1582735052-2437,https://www.debate.org/opinions/is-abortion-wrong,"If the parents know that the baby will suffer, live in bad conditions and it was an accident to have it, I think they know what would be the best choice, even if abortion is not a human act. Abortion should be the last option for every person, but sometimes is inevitable.",The parents know the best for their baby,for,[11]
367,1582734700-846,https://www.debate.org/opinions/should-abortion-be-illegal,"If you abort a child, it's usually after 3 or 4 months, by then the baby has already started developing and is alive, if you abort the child then, it's murder. It would be the same as going to your neighbors house and killing them because you did not like them. As soon as you know the baby exists aborting it would be murder.",Its murder towards babies,against,[16]
2127,1582734972-2153,https://www.debate.org/opinions/should-abortion-be-illegal,"I'm not saying that it's a great idea, I mean there are other options. But if you were raped, molested, have some sort of organ eating baby inside you, or just made a mistake, then I think the choice should always be available to you. Also if you think about it, that's taking away a women's right to her own body. A dead person would have more rights to their body then a women... A DEAD PERSON!","It's her body, her choice.",for,[2]
1623,1582733723-107,https://www.debate.org/opinions/should-abortion-be-legal,It all comes down to the conditions. What if the mother was homeless? Why should she give birth to a child in such miserable conditions which will lead to an unhappy and unfair life. What if the woman was raped? Why should she give birth to a child that was conceived against her will. She would look at that child and think of all the unhappy and terrible feelings that she felt while she was being raped. No child should feel like they're are the cause of such unhappiness. What if the child was conceived accidentally. The same thing with the woman being raped. Why should a child be subjected to such sadness of being an accident.,The baby shouldn't live a miserable life.,for,[11]
1668,1582733723-235,https://www.debate.org/opinions/should-abortion-be-legal,"When a fetus is inside of a mother's womb. They are living off the mom's body and taking away most of her nutrition like parasite. A fetus is simply not the same as an individual human being.   If a woman is not ready to have a baby, then they have their fundamental right to do what they want to do with their body. Nobody should have any right to force any woman to carry a child when the woman is not ready for it.",It's women's right,for,[3]
