725,1582734815-1577,https://www.debate.org/opinions/is-abortion-wrong,"I support this argument. Why would you have a baby for two years and then, out of no where, just kill it? That's just plain stupid. No offence but the people who do this are not nice or smart. You don`t see turtles killing their creatures do you?
                 Thank you!",Abortion is murder,against,[16]
1135,1582734700-926,https://www.debate.org/opinions/should-abortion-be-illegal,"I feel that the only way that abortion should be legal is if the woman/girl was raped. Abortion is not something that should be played with because you are playing with a life. If you do not want to have children then do not get pregnant, no excuses. Everyone should know how a baby is made. They do not just fall from the sky. You need to have sex and when you have sex you create a new life. This is what procreation is. Some people say that they do not feel they will be good parents. Well, did you think of this when you were getting down and busy? NO! Having a baby is always a thought that should be running through your head when you are in the heat of the moment. These things do not just happen just because, they happen out of actions. You have to understand that being able to lay down with a man will cost you in some way. I do not want to judge because I am not a saint. However, my thoughts are that you should not be having sex if you do not want to have children. Conception or not. Be mature about sex. It is nothing to play with when it comes to creating a new life. Then there are situations like teen pregnancy, but no one wants to listen when it comes to protection. They just are not mature or responsible when it comes to having sex. They do not tell their children what they should be doing in order to abstain from having a child that they are not mentally, emotionally, physically, financially or spiritually ready to take care of.",Abortion is selfish,against,[25]
805,1582734815-1666,https://www.debate.org/opinions/is-abortion-wrong,SIMPLE --- you are not God and neither am I !     Time for us to conform to (the creator) his ways not him to our ways.   We all will die and face HIM and take an account for what we did and allowed and supported as being a culpable participate in these things.,"What does the God teach about abortion?
Http://www.Christiananswers.Net/q-aig/aig-bibleandabortion.Html",against,[19]
916,1582734815-1725,https://www.debate.org/opinions/is-abortion-wrong,"Some people might say that It is not murder since you are terminating a bunch of cells. That is true, but you also take away the chance for the soon to be born baby to grow up and live it's own life. If adults decide too late that they don't want to have a kid, they could at least give it up for adoption, but why turn down it's chance to live?",You are basically taking away someone's right to live.,against,[7]
856,1582734815-1246,https://www.debate.org/opinions/is-abortion-wrong,"It is a baby forming inside of a woman. I was a baby once and if you ever call me a parasite, that is completely wrong. I was always a human and that is the end of it. You shouldn't be calling me a parasite. I was a baby. My mom did not abort me when I was a baby.",It is murder.,against,[16]
1983,1582734972-2135,https://www.debate.org/opinions/should-abortion-be-illegal,"There are too many circumstances involving pregnancy, medical issues, socioeconomic status and availability of resources and simply say all abortions should be banned. Limiting abortions is one thing, but completely banning abortions is another. Abortions will still happen, they will just happen in unsafe ways, either in back-alley offices or using home methods.",Too complex to make illegal,for,[7]
858,1582734700-957,https://www.debate.org/opinions/should-abortion-be-illegal,Abortion should be illegal because your killing a human being. Why kill them ? They should be able to live life and enjoy it not get killed just because your not ready to be a parent or because other reasons people might have. The baby you are expecting has the right to live.,Your killing a human,against,[16]
605,1582734815-1698,https://www.debate.org/opinions/is-abortion-wrong,Why should you kill a baby that you made. It's the peoples fault because they really think that   having sex will make them feel good but   killing a baby while   it's still producing that's just   fucking wrong. I really want to say this because i love baby's. I think it's just wrong.,Your just killing innocent   babys,against,[16]
1900,1582735052-2246,https://www.debate.org/opinions/is-abortion-wrong,"Yes, I get that abortion is killing a life form. But there are a lot of people who are not fit for parenting or just are not ready for it. Would you feel alright knowing your opinion stopped someone from graduating high school or college? Pregnancy takes nine months. If that person raises the child themselves, then it makes it doubly hard to get a degree and find a well paying job. Even if there aren't circumstances like that, a person should be able to say I am not ready to be pregnant, I am not ready to raise a child. Birth control doesn't always work. THERE HAS TO BE A CHOICE. Pregnancy is farthest thing from easy there is. It takes courage to go through with it. I feel very strongly that is just as immoral to drag someone into pregnancy as it is to abort. 
(I personally think that abortion is in no way wrong, but you are entitled to your own opinion)
Which is why it should be that person's choice, and theirs alone whether they should abort or not. To take away that choice is villainy.",Absolutely not.,for,[2]
2528,1580225173-109,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"First of all I will start my point by saying if this particular woman had been aborted will she have privilege to have sexual intercourse let alone of attempt abortion. However, the unborn baby deserve to live because nobody knows he/her future nobody knows weather is the next Jesus Christ, in short any ladies who attempt abortion need to be penalize for the murder case.   Although some woman attempt it because of unforeseen circumstances but that doesn't justify them to go for abortion. Like a popular proverb that says, ''we cant sabotage or erase tragedy with tragedy'' so as to say, abort the baby doesn't bring back joy its only increase the fire of sadness. In conclusion, abortion is the act of murder innocent soul that can transform the world, even though if you are not ready to have a baby there are a lot things which you can use as a protection such as condoms.",Here are a few hypothetical example while woman should avoid abortion.,against,[7]
643,1582734815-1862,https://www.debate.org/opinions/is-abortion-wrong,"I believe that abortion is wrong. Every person who is being developed in a person's body should have a chance to live. There are shootings happening all around the world and the United States trying to stop it but abortion is still legal. It is so dumb that people can kill a human being when they made the choice of having sex. Honestly, I think that if you're going to become pregnant and then have an abortion then do not have sex or wrap it.",It is very wrong; it kills someone.,against,[25]
148,1582733989-657,https://www.debate.org/opinions/should-abortion-be-legal,"When we kill a grown human being it is considered murder, we take their life. The same applies for a small life inside of its mother. Why would you want to kill such an amazing being, that child will never get to live, love, laugh... That fetus is a living thing, we should never kill a living being.",The human life begins at conception.,against,[16]
747,1582734815-1522,https://www.debate.org/opinions/is-abortion-wrong,"The reason i think its wrong, is because it has a heart beat, the bible says not to murder, and i think its a gift. If your not responsible enough to take care of a child then dont have sex. God designed us to multipy. This is why i think its wrong.",I think its wrong,against,[19]
922,1582734700-1105,https://www.debate.org/opinions/should-abortion-be-illegal,"I think that abortion should be illegal. I mean, killing someone without their consulting, its murder. What if they grew up to cure cancer, and now they can't do that, live a life, or be loved. Being raped, is a different story. But if you willingly had sex with someone and knew the consequences then why do it? A fetus is a living being with a soul. And these damn vegans don't want animals killed, oh, but killing a child is ok.   Its not your choice to kill someone that never got to have a chance.",Children shouldn't be unwillingly killed,against,[7]
1533,1582733723-333,https://www.debate.org/opinions/should-abortion-be-legal,"Women should be trusted and respected to exercise the choices about their bodies and lives that are best for them, and not be forced by the government into personal reproductive decisions that are against their will. And, many children grow up in poor conditions which do not give them any better chance to improve themselves both from a social side, as much as from an economic one.",Women should decide whether they should have a children not anybody else!!!,for,[2]
1328,1582734827-1942,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"1) The baby's alive the moment of it's conceived. It has its first heartbeat at 40 days old, and it's first brainwave 20 days before that. And before that, it's still growing.

2) You're killing a PERSON, not a brainless fetus. As a farmer I can tell you, when a chicken egg is fertilized, it's thought of as a future chick. It's the same thing here; yes, it's not completely developed but neither is the chicken growing inside the egg.

3) Where's the baby's choice? And don't give me that ""it can't know what's happening."" Can I ask you what you remember as a little infant? No much, I can tell you. Well, it's the same concept here. Should parents be able to murder their infants because they wouldn't know what's going on? A sane person would say no.

4) It affects every pregnancy after the abortion. Did you know that most women who had an abortion want children later in life? Yeah, abortion makes future conception just that much harder for the now wanting mother.

5) If you're willing to get a surgery that kills babies, maybe you should instead be thinking about a safer alternate. Tying your tubes will prevent a baby from forming, and a abortion wouldn't be needed. And if you want a baby later, you have the choice to reverse the surgery. However, abortion can't be reversed. Once the baby's dead, it's dead.

6) Regrets. Read this article: http://www.colorado.edu/studentgroups/studentsforlife/cost.html.

7) They also hold a lot of risk to the would-be mother. Read this: http://www.abortionfacts.com/facts/11

8) Women who have abortions have to justify the abortion. They have to give themselves excuses like, ""It's not a baby,"" or ""it doesn't know what's happening."" But that's not true, A), YOU made it, it's no more human than you were, and B) again, what did you remember when you were a baby?

9) Rape. If I personally got raped, and I can honestly tell you this: I would want the baby. My logic; to have gone through something so terrible but to receive such a gift, it'd be the consolation prize. I've never been one for souvenirs because they never remind me of a place I've been, so there always rendered pointless. But that's the thing; I would never focus on who the child's father is. I'd focus on being the best parent I can be. And eventually, my scars would fade.
Hope you guts found my insight helpful.",The reasons against it. Real facts.,against,[16]
887,1582734815-1705,https://www.debate.org/opinions/is-abortion-wrong,Abortion is murder because that kind is already evolving in the mothers womb... Yes I am aware in some cases its needed like rape... Most people use it because they aren't ready for a baby. However its murder because your still killing a living thing that you have made. So I feel that abortion is murder.,Abortion is murder,against,[16]
2607,1580744693-375,https://www.debate.org/opinions/should-abortion-stay-legal,"Yes, I believe that abortion should remain legal. The decision to have a child is a big one and many times they are not planned. In some cases they are a result of a violent crime. I believe up to a certain time of the pregnancy, if a person is not willing or unable to care for a child, then they should have the right to terminate the pregnancy.",Abortion is a personal choice,for,[7]
2135,1582734972-2015,https://www.debate.org/opinions/should-abortion-be-illegal,Even if we make abortions illegal; women will find an unsafe way to get it done.   I do not think that clinics that provide abortions should get taxpayer money.   I don't feel that Americans should be supporting a procedure that they are not getting themselves.   If you want to kill your baby than use your own money for it.,It will happen anyways,for,[7]
1553,1582733723-334,https://www.debate.org/opinions/should-abortion-be-legal,"I think that abortion should be legal, but only in cases of rape, but certainly not in others. In cases of rape, the victim already suffers significant trauma. If she gets pregnant, this trauma is further exacerbated, especially for those who are younger. If abortion is rendered illegal even in this case, the mother will never be able to look at her baby in the same way as any other child. She will relive the rape every time she looks at   her kid, and cannot love him or her as a mother should. Think about the consequences for both the mother and the kid- feelings of abandonment and agitation. To those who claim there is a reason why women get raped, I agree- they get raped because the rapist can get away with it- so what if a child is born? They don't have to take care of it as the mother has to. The victim is bearing the dire consequences of someone else's actions, when there can and should be a choice if she wants to keep the child. I'm not promoting abortion, I'm just saying that rape victims should   have the choice of whether or not they want to keep the baby and whether or not they are ready to take care of the child of   someone who has caused them so much agony.",Depending on the circumstances,for,[11]
160,1582733989-656,https://www.debate.org/opinions/should-abortion-be-legal,"I understand that having a baby could mess up some people's lives, but the baby is still a person, just as much as the mother. Nobody deserves the right to kill someone just because that someone inconveniences them. If we are not allowed to kill rapists, murderers, and drug dealers, who have done incredible harm to the world, why should it be such an acceptable thing to kill someone who hasn't? We they deserve a chance just like everyone else.",It is a right we shouldn't have.,against,[16]
