1240,1582734700-911,https://www.debate.org/opinions/should-abortion-be-illegal,Why should the baby suffer for that women's bad decisions? That was her fault and the child has to pay for it?   I think abortion is wrong in every way possible. That child could have been the world greatest artist or musician but now that not possible any more. Because that baby is dead. That child could have been a prodigy as a child but that won't happen now. Because that baby is dead.,Why should the baby Suffer?,against,[25]
2284,1582735052-2518,https://www.debate.org/opinions/is-abortion-wrong,"No, because we can't judge and we have no right to dictate the parent of an innocent child if they want to abort that child or not. We don't know their family estate, maybe for them, it is better to lose their child at first than to see it suffer from poverty in out country.","No, we can't say that it is wrong!",for,[2]
2645,1580744430-230,https://www.debate.org/opinions/should-abortion-be-allowed,"Abortion is like killing someone and taking away a baby's chance to live. It is aginst God's will and therefore should not be allowed. Most people think that killing a baby is no big deal, but it is. God has a plan for everyone, even for an unborn baby that is not fully developed. Even if the baby was an ""accident"" he still has a plan. And if you think getting raped and not wanting the baby is an excuse, it shouldn't. Besides, rape results in pregnancy less than 1% of the time. Not only does abortion hurt the baby, but the mother as well. Even if she's a teen, abortion leaves a negative impact on the Mother's life.",Abortion is wrong!!,against,[19]
2198,1582734972-1953,https://www.debate.org/opinions/should-abortion-be-illegal,"Do the words ""bodily integrity"" mean anything to those who wish to outlaw abortion? Abortion is misidentified as a moral issue when it is really an individual issue. If you think abortion is immoral, then never have one. But if you try to impose your beliefs on other people, you are crossing the line.",Respect bodily integrity,for,[2]
969,1582734700-1003,https://www.debate.org/opinions/should-abortion-be-illegal,"If human rights apply to every human then how can they not apply to a human embryo/fetus which is inarguably human.   I believe in women's rights but not when they take away the rights of another. I hear the clump of cells argument all the time but you can't discriminate against someone for their age,race,gender,disability why should you be able to take away the rights and discriminate against a completely separate human that at their stage in life are different. There is no question a fetus is alive, no question it is human they just can't fight for their rights which is why we need to. I believe in a woman's right to choose multiple forms of birth control or abstinence not murder.",Abortion IS killing!,against,[16]
1228,1582734700-842,https://www.debate.org/opinions/should-abortion-be-illegal,"But remember there are other religions in the world   that say you can have an abortion inn Islam you can have an abortion before the 4 month period to have an abortion, and some people are not aetheists so they do not believe in God any way so what is the point",God does not forbid it,against,[19]
2614,1580744701-403,https://www.debate.org/opinions/should-abortion-be-allowed,Well yes its the mothers choice if they don't want the child they should have that choice and if abortion is not aloud then the babies father should not be aloud to leave the mother and child and what if you get pregnant by getting raped or not out of your own will,Yes it should be aloud,for,[7]
537,1582734647-797,https://www.debate.org/opinions/is-abortion-bad,"Because unborn babies are still humans with rights no matter how undeveloped they are.   They are humans with rights as soon as they are conceived. They have the right to live and to grow up even if they can't defend themselves. Their location, age, and dependence do not determine their worth or human-ness.   No woman, or anyone, should have the right to kill another human.   If you look up S.LE.D., it proves that unborn babies are human. I don't have enough room to type that argument out here.","Yep, abortion is bad.",against,[16]
236,1582733989-558,https://www.debate.org/opinions/should-abortion-be-legal,"Abortion should definitely not be legal for so many reasons.
First off, every person who has some common sense knows that when you have sex a consequence may be pregnancy, and legalising abortion basically is making it ok for anyone to do what ever they want without being responsible for their actions and dealing with the consequences.
Obviously there are circumstances of rape and in that case have the baby and then give it up for adoption as many couples would love and appreciate the child more than you would.
The fetus is a life from the second it is conceived. A 50 year old women is just as much a life as a 2 second old fetus, so if murdering a 50 year old is illegal then so should murdering a fetus be.
I completely agree with women having the right to do what ever they want to do with their body but in this situation it is affecting a life that could turn out to be amazing.
Some of these pro- abortion arguments are BS. Like the one 'a child should not spend its life knowing its mother is stuck with it' and 'a constant reminder to the mother about the rape. Obviously the mother would have given it up for adoption if she knew she couldn't love it.
A life of a child should not be taken away just because you were not responsible.",Definitely not legal,against,[25]
1973,1582735052-2646,https://www.debate.org/opinions/is-abortion-wrong,"Say what you want about a fetus being ""alive"" at the time of the abortion but everything should be the woman's decision. Frankly, it's no one's business what she does with the fetus. I find that laws passed on this are comparable to early America- Great Britain would pass laws in America despite the two countries being separated. In essence, any laws or even opinions on abortion not of the woman in question ought to be regarded as irrelevant because a woman's body is not property.","Even if it was ""wrong"" it should not matter what anyone says",for,[2]
1437,1582733723-366,https://www.debate.org/opinions/should-abortion-be-legal,"As a young women who has been a victim of sexual abuse, I like to know that if I were to get pregnant I could get an abortion. I believe that if a women uses contraceptives properly, is raped, or will be harmed during child birth, she should be allowed to right to give up that child. Many people argue that the child could be adopted, but we already have thousands of unwanted children in foster homes.","My body, my choice",for,[11]
1733,1582735069-2722,https://www.debate.org/opinions/is-abortion-the-same-morally-as-murdering-a-child,"Actually, I think the entire discussion of abortion is going in the completely wrong direction when it's based around some arbitrary notion of when something can be considered a human being. I think what talking points really matter here is whether it causes suffering to sentient beings and what it contributes to the world. 

So, does it cause suffering? Well, if you listen to the folks who shout that it's murder and then carry on explaining everything in explicit detail, then I guess it does. But, you know, speaking as the guy who brings up '56 billion' on virtually every single topic I visit, I can honestly say that I never have to resort to going too much in detail how animals suffer when I try and make my points and there's no reason for me to accept that these people who utilize appeal to emotion are credible.

Sorry, but if both sides claim something that's factually conflicting, I'm going with the one that doesn't have fundamentalist loonies which have done a lot to destroy their credibility with me.

Now, does abortion contribute anything to the world? Well, this whole notion of 'women being able to do what they want with their body' is a nice little sentiment, but if it causes suffering I honestly don't think someones sense of entitlement permits them to do 'whatever they want' simply because they happen to be a human being. So, if this being were to feel pain, I think we'd need a more legitimate reason.

Oh wait, I got one. Well, I mean, I've got a more legitimate reason than why all of you folks eat your hamburgers and your omelets do anyway -   because abortion is a legitimate means to reduce our massive population of 7.7 billion people. This reasoning goes far beyond selfish whims, appeals to emotion and these ultimately pointless notions of humanity. We need to take measures in controlling our population; that is absolute.","'I don't call it an omelet, I call it an abortion!' - George Carlin",for,[7]
1339,1582734827-1938,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"Abortion is against life. Its killing an innocent life, whether people want to accept that it is a baby already. Its not just a cell its has a life already. It might not remember anything. But it will always hunt you, because that little ""cell"" you say is a part of you. And its the parents fault for not being careful. Everyone should get a chance to live.","Its murder, your killing a innocent baby",against,[16]
1031,1582734700-808,https://www.debate.org/opinions/should-abortion-be-illegal,"If it grows, develops, adapts to it's environment, then it's alive. Yeah EEG waves are important, but the last time I checked, a heartbeat meant life. In the real world, when you encounter an unconscious person you don't say ""check for EEG waves!"" No, you check for a pulse. In the real world, a pulse is all you need to be determined alive. Why should we have this sort of debate about a fetus? It is the same species as us, and therefore should be treated as so, regardless of intellect or ability to live outside of he woman. Woman have the choice to use contraception, and the choice to have sex or not. If you WILLING chose to have sex, you should know that sex and procreation are forever linked, and that taking the easy way out just to go back to having sex again is not taking responsibility.

If it's really just a clump of cells, then why is it such a big deal? Oh wait, right, it's not just a clump of cells, it's a human life. Deal with it.",Abortion is murder,against,[25]
952,1582734700-801,https://www.debate.org/opinions/should-abortion-be-illegal,"Thou Shalt not murder.

God said in Book of Jeramiah that life begins at conception, not birth! We need to make abortion illegal. True, women will due unsafe abortions. THe great news is, since unsafe abortions endanger the mother's life, less people will do it. Babies need life! They are humans and not objects",God forbids it!,against,[19]
