209,1582733989-535,https://www.debate.org/opinions/should-abortion-be-legal,"Did you know more than 38,000 babies were aborted? Probably not! Did you know at least 2 of those babies could of cured cancer? Did you know 2 of them could of been professional business men? Now next time you think abortion is okay, think about cancer and how it could of been cured by those dead people.",Babies have rights too!,against,[7]

2499,1580225173-137,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,They did not choose to live in a women body for nine months. The baby is an inacent human being and it deserves to stay alive. Would you like it if you were to die for no reason. You don't have to keep the baby you can put it up for adoption as a alternative.,The fetus right's matter as well,against,[17]

1439,1582733723-190,https://www.debate.org/opinions/should-abortion-be-legal,"To berate the mother for 'killing' the life inside of her is equal to downgrading her as an object that is fully enforced by the 'Religion's philosophy ' of life, not to mention,   how every old religion tends to see women as inferior beings to men. Even the bible seems to head in this direction, ""Let a woman learn quietly with all submissiveness. I do not permit a woman to teach or to exercise authority over a man; rather, she is to remain quiet. For Adam was formed first, then Eve; and Adam was not deceived, but the woman was deceived and became a transgressor. Yet she will be saved through childbearing—if they continue in faith and love and holiness, with self-control."" - Timothy 2: 11-5. Thanks God! Now I know I need to bear children and be submissive in order to enter thy holy kingdom! Awesome! So for all those people who think ""Women are murders if they abort because life is equal and unique,"" remember, a fetus isn't an excuse to force a young woman with free will and passions into young, unprepared parenthood. Religious answers opposing legalization has it's downsides, such as how most religions see women as objects and those who believe all life is sacred, especially an unborn fetus in the body of a woman who may be at fault or not (considering rape), you might as be forcing the young girl to throw away all of her freedom. Humans can adapt, yes, but that is not an excuse to limit a woman's freedom. And about self control, don't say that to any person's face. You nor I are 'God' or Kevin Bacon for that matter and she has the choice to 'self control' herself. Plus, this is the twenty-first century, the era of sex, open racism and online pornography at convenience....Don't be a troglodyte, folks.","All life is sacred, but the woman bearing life owns her body and has free will.",for,[2]

2347,1582735052-2573,https://www.debate.org/opinions/is-abortion-wrong,"Murder will only ever be murder if it takes away life.
A fetus is no more alive then an egg. 
It's not a baby, it's not a life, it's not murder.
Even if it was technically murder, if something has no senses, feelings, desires, then how can you take it's life?",'Murder' is just used by people to make abortion sound so much worse then it really is.,for,[3]

1615,1582733723-197,https://www.debate.org/opinions/should-abortion-be-legal,"The argument for rape victims has been used constantly, but I feel the need to address it too. Adoption is not always the answer. Did you know that children could wait for years just to find a loving family, if they ever get one?And raising the child to be better than the rapist is a horrendous idea. That just reminds you all the time of the trauma the victim went through, and it's not fair. 

Now I want to address the ''use protection'' argument. Contraception is never 100% effective. Even if you use a condom, an IUD, and take the morning after pill after you have sex there is still a chance of getting pregnant. It's very small, but still there. And a person should have he right to have sex for pleasure and/or emotional bonding without wanting children. 

And by using the logic that aborting an embryo or a fetus which has the potential to become a life is murder, millions of men and women globally are homicidal maniacs, including me and you. Because egg cells have the potential to become a human life, yet they are killed off every month. And men would have it worse. Their sperm cells die constantly, and each of those sperm cells has the potential to become a human life. Therefore, in order to prevent killing possible lives, we must find a way to preserve sperm cells and women must not have periods.

My source: Science class!",It's better for all of us,for,[7]

1956,1582735052-2532,https://www.debate.org/opinions/is-abortion-wrong,Everyone deserves to live. Even if you can't afford the baby it doesn't mean should kill someone it will hurt more than really having a baby. A baby is better of to have a different parent than you killing a baby. That is committing murder. You would to feel that for the rest of your life thinking what you could have had. It will be better of to have the baby and take care of it the rest of you life. Don't take that as bad just give the baby away than killing it that would be better to give it away.,Abortion is bad,against,[16]

1086,1582734815-1712,https://www.debate.org/opinions/is-abortion-wrong,No matter if the fetus is 2 days old god put that living baby inside you it has a beating heart. It can feel your movements so therefore its alive as soon as conception happens if you want it or no its your responsibility to take care of the baby. It was your choice to have sexual intercourse.,Abortion is murder,against,[25]

2430,1580224689-99,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"If a woman has an abortion maybe it is for the good of the baby and not because she does not want it. If abortions are made illegal than woman who can barely support themselves who accidentally get pregnant will have three choices. Number one keep the baby which could either be so much of a burden that she and the baby will lose their home. Or what might happen that the mother will put her baby up for adoption which might be a good thing, However the baby will grow up living either a lie, or wondering who her real mother and father are. The third option is that the father could take the baby which could lead to the same problems as stated above. Either way it is a bad thing to make abortion illegal. It would be cruel to bring an unwanted baby into the world.",Dead or living hell (take your pick),for,[11]

1434,1582733723-237,https://www.debate.org/opinions/should-abortion-be-legal,"All we have to agree on is that abortion is a personal and private decision. Its not anybody's place to tell another what they can an cannot do regarding such issues, including the government. Its also important to keep in mind that if a woman has decided to abort and it is illegal, it does not mean she won't. Woman will still get abortions illegally and dangerously, whereas they could have safe operations if it is legal.","We don't have to agree on the ethics of abortion,",for,[2]

1008,1582734815-1818,https://www.debate.org/opinions/is-abortion-wrong,"From a religious point of view, of course abortions are wrong! God commanded man and woman to be fruitful and multiply (in marriage) to populate the earth. Unless I was absent the day of Sunday school or in the 10 years I spent at a Christian school we were taught that God said we could kill an unborn baby for whatever reason, I don't think it's right. 

From a political point of view, abortions are just an easy way out of parenthood. Feminists believe it's their right to get an abortion if they want to since it's ""their body"". Well, what about the baby inside them? They could be a female. Where's her rights? You just took hers away by allowing doctors to vacuum her out of your womb! How DISGUSTING. Also, abortions cause long term effects on a woman's body and mind. Any mother to be always becomes emotionally attached to her child the minute she finds out she's pregnant. Killing her child should be the LAST thing on her mind! Not to mention if she wants to have kids later on in life, she probably won't be able to conceive again bc of her previous abortions. They can affect fertility. All around, abortions are very wrong and should be made illegal immediately!",Abortion is selfish.,against,[7]

1063,1582734815-1578,https://www.debate.org/opinions/is-abortion-wrong,"A fetus is a living human being, and should be treated like one.   It's a shame that people care more about so called ""rights"" than the life of a human being. An unborn child has no voice.   It has no chance.   It has no say.   If a baby is killed accidentally it's called a miscarriage, but if it's killed legally its called abortion. How sad it is that anyone would support the murder of innocent human beings.",Abortion is Murder,against,[17]

